,COD_TRAFO,CONSUMO,CONS_PROME,LATITUDE,LONGITUDE,EMPRESA,MES,ANO
310853,65765283,60400,56670,11.022005900000002,-74.8181514,2249,1,2018
310944,65765411,89766,72880,11.0191686,-74.824564,2249,1,2018
310991,65765481,66814,120060,9.3099642,-75.3687071,2249,1,2018
310993,65765483,54560,0,10.974894099999998,-74.78291540000001,2249,1,2018
311003,65765494,63677,70530,11.0032801,-74.8208694,2249,1,2018
311083,65765596,60046,0,11.019852199999999,-74.8641297,2249,1,2018
311245,65765823,87812,0,10.403478300000002,-75.5530647,2249,1,2018
311336,65765951,50555,58150,11.0177444,-74.834087,2249,1,2018
311387,65766051,83619,42650,10.4347126,-73.2606917,2249,1,2018
311464,65766207,54560,50750,10.3958586,-75.4919333,2249,1,2018
311502,65766253,54960,0,10.583743,-74.176138,2249,1,2018
311522,65766276,65285,67340,10.0370657,-73.2386195,2249,1,2018
311597,65766362,83600,110730,9.9508844,-73.2992448,2249,1,2018
311658,65766438,56150,53320,11.1931045,-74.22253620000001,2249,1,2018
311731,65766539,55592,7940,10.8973335,-74.17535190000001,2249,1,2018
311802,65766656,77090,76690,10.4000472,-75.55860890000001,2249,1,2018
311854,65766713,63232,0,10.9379421,-74.8302333,2249,1,2018
311873,65766737,77445,71540,11.0220135,-74.8169461,2249,1,2018
311885,65766753,53680,0,10.976091,-74.8064452,2249,1,2018
312037,65766939,54341,750,11.008543,-74.83530920000001,2249,1,2018
312063,65766968,61064,64470,10.487708999999999,-73.2782733,2249,1,2018
312089,65767007,52800,51630,10.9263179,-74.78151009999999,2249,1,2018
312146,65767097,56043,63020,8.686271699999999,-75.8292541,2249,1,2018
312182,65767141,54067,82620,10.9795176,-74.7781604,2249,1,2018
312190,65767149,52673,24970,10.434995599999999,-73.26200759999999,2249,1,2018
312370,65767425,73227,33570,10.418069699999998,-75.53319090000001,2249,1,2018
312392,65767477,57749,26620,10.4351364,-73.2625555,2249,1,2018
312413,65767500,77000,0,11.1548959,-74.2263936,2249,1,2018
312586,65767717,52800,0,10.9599096,-74.8871595,2249,1,2018
312597,65767729,86400,100800,8.6368646,-75.3888027,2249,1,2018
312610,65767743,59331,50070,11.0228391,-74.8149212,2249,1,2018
312729,65767948,85244,95630,10.3882259,-75.46899309999999,2249,1,2018
312849,65768112,50886,84060,11.207156,-74.16207390000001,2249,1,2018
312928,65768216,69300,84260,10.379224,-75.4755817,2249,1,2018
313091,65768433,53480,50000,10.4115388,-75.5511661,2249,1,2018
313092,65768434,53971,56650,10.4115388,-75.5511661,2249,1,2018
313162,65768545,92160,0,10.925661999999999,-74.7602895,2249,1,2018
313493,65769037,65354,34620,11.528843499999999,-72.8981105,2249,1,2018
313505,65769061,50428,0,11.238007099999999,-74.2021337,2249,1,2018
313607,65769210,78277,4320,10.892831,-74.79101390000001,2249,1,2018
313747,65769405,50297,0,10.3953046,-75.55213409999999,2249,1,2018
313807,65769488,92156,98240,11.2332728,-74.19482409999999,2249,1,2018
313810,65769492,59330,0,11.0203851,-74.86013840000001,2249,1,2018
314109,65769923,51144,0,9.4183039,-75.65396820000001,2249,1,2018
314270,65770156,51604,0,11.0182387,-74.8636347,2249,1,2018
314378,65770316,59302,62120,11.0256799,-74.80374240000002,2249,1,2018
314508,65770526,64559,25690,11.0173016,-74.8279784,2249,1,2018
314544,65770569,66653,75250,11.0173019,-74.83298409999999,2249,1,2018
314550,65770575,69000,0,10.4569435,-73.2423221,2249,1,2018
314552,65770577,71217,74670,10.4566367,-73.2420059,2249,1,2018
314553,65770579,91425,0,10.4566761,-73.24182990000001,2249,1,2018
314612,65770662,59135,65610,10.8522337,-74.78337109999998,2249,1,2018
314620,65770672,64522,58140,11.0089461,-74.836679,2249,1,2018
314677,65770740,52800,110730,10.4071394,-75.5046775,2249,1,2018
314729,65770813,75109,14520,8.7263462,-75.8885321,2249,1,2018
314813,65770912,73004,57310,10.3889041,-75.47453459999998,2249,1,2018
314899,65771016,56320,0,11.0150149,-74.2094505,2249,1,2018
314983,65771128,57587,38870,11.185742999999999,-74.2337064,2249,1,2018
315033,65771217,58373,810,11.027344900000001,-74.860888,2249,1,2018
315105,65771352,58155,57080,8.7386098,-75.8760767,2249,1,2018
315134,65771391,56729,0,10.3420097,-75.4953204,2249,1,2018
315179,65771441,50262,47510,11.0077668,-74.80961620000001,2249,1,2018
315265,65771545,50600,52800,11.016507800000001,-74.831599,2249,1,2018
315303,65771591,66972,63530,10.3291311,-75.4119447,2249,1,2018
315331,65771624,57502,0,11.023047199999999,-74.8624103,2249,1,2018
315381,65771688,88000,90200,11.007537800000001,-74.8200176,2249,1,2018
315382,65771689,68640,31970,10.8833592,-74.18688490000001,2249,1,2018
315396,65771707,66000,0,10.9863954,-74.77612109999998,2249,1,2018
315413,65771728,57597,56170,9.7916173,-74.78317259999999,2249,1,2018
315545,65771902,56430,52800,9.244073599999998,-74.7559725,2249,1,2018
315587,65771958,79507,49840,10.3964602,-75.4584991,2249,1,2018
315827,65772247,75680,52210,10.784483,-74.8362066,2249,1,2018
315872,65772298,92188,107040,10.373602900000002,-75.4615473,2249,1,2018
316150,65772623,64874,0,10.9401781,-74.8297618,2249,1,2018
316151,65772624,65671,0,10.939654199999998,-74.8298467,2249,1,2018
316203,65772696,52814,0,10.9364931,-74.8282142,2249,1,2018
316204,65772697,52928,260,10.93742,-74.82821949999999,2249,1,2018
316286,65772825,80247,72860,10.3859727,-75.502218,2249,1,2018
316329,65772886,62758,0,10.9400254,-74.82853359999999,2249,1,2018
316331,65772888,52469,0,10.9389679,-74.8286874,2249,1,2018
316365,65772926,84699,63810,8.730897500000001,-75.84687790000001,2249,1,2018
316473,65773125,68373,3050,10.4054605,-75.55433359999999,2249,1,2018
316700,65773448,78213,0,11.0206632,-74.8408454,2249,1,2018
316759,65773515,59400,0,10.935041900000002,-74.84696770000001,2249,1,2018
317188,65774054,51880,21870,10.3968692,-75.4582753,2249,1,2018
317308,65774206,55000,41800,10.936424699999998,-74.78223309999998,2249,1,2018
317377,65774307,63912,62230,10.407455,-75.5132211,2249,1,2018
317472,65774417,64400,0,11.5145528,-72.8637361,2249,1,2018
317561,65774518,75696,47950,10.9112942,-74.80818459999999,2249,1,2018
317598,65774566,59200,10480,10.4334955,-75.53407059999999,2249,1,2018
317600,65774569,60344,60980,10.9908626,-74.9568515,2249,1,2018
317647,65774623,63318,0,10.9904795,-74.81292109999998,2249,1,2018
317845,65774852,58021,39460,11.1903216,-74.22580409999999,2249,1,2018
317913,65774925,78320,0,11.5441888,-72.9062943,2249,1,2018
317961,65774997,67760,92250,10.6321181,-74.9207813,2249,1,2018
318010,65775062,64246,60240,10.3843218,-75.4619885,2249,1,2018
318056,65775112,65560,0,11.2406216,-74.1826964,2249,1,2018
318267,65775399,68415,111870,10.992652,-74.8130905,2249,1,2018
318370,65775544,50600,0,7.9826098,-75.4197981,2249,1,2018
318517,65775709,55779,30950,10.986147500000001,-74.8122168,2249,1,2018
318570,65775781,61255,0,11.005864500000001,-74.80341740000001,2249,1,2018
318739,65775990,92400,0,10.9132636,-74.9434894,2249,1,2018
318748,65776006,81400,99000,10.394268199999999,-75.4700936,2249,1,2018
318794,65776061,64240,71570,11.018794699999999,-74.83501,2249,1,2018
318832,65776104,51040,65710,9.4468769,-75.61969640000001,2249,1,2018
318934,65776217,82280,0,10.3872403,-75.46645649999999,2249,1,2018
319012,65776319,90640,0,10.411302300000001,-75.5512092,2249,1,2018
319282,65776684,63520,0,10.721416099999999,-74.8848839,2249,1,2018
319378,65776799,52943,0,9.9714334,-73.8883634,2249,1,2018
319591,65777085,55770,55550,10.4875747,-73.2615348,2249,1,2018
319649,65777151,81400,111210,10.6719019,-75.32441180000001,2249,1,2018
319761,65777281,50677,139460,10.1987833,-74.069008,2249,1,2018
320140,65777795,85402,66720,10.8583744,-74.8938784,2249,1,2018
320280,65777958,78870,0,10.4279719,-75.5484829,2249,1,2018
320520,65778239,53084,0,11.218105300000001,-74.15832759999999,2249,1,2018
320710,65778463,56831,0,11.211700599999999,-74.1837882,2249,1,2018
320970,65778786,85235,0,8.779490699999998,-75.86118370000001,2249,1,2018
320972,65778788,72613,0,8.780016999999999,-75.86099509999998,2249,1,2018
321124,65778977,61132,229800,11.016750300000002,-74.8281361,2249,1,2018
321180,65779064,52128,19500,10.9912451,-74.8114808,2249,1,2018
321215,65779106,68400,0,10.4950401,-73.2682812,2249,1,2018
321713,65779774,55120,0,10.9406155,-74.84019709999998,2249,1,2018
321785,65779894,53484,0,10.9580136,-74.8542408,2249,1,2018
321968,65780142,61600,810,9.9743686,-73.8834991,2249,1,2018
322170,65780420,51520,0,10.3278163,-75.4857131,2249,1,2018
322263,65780619,52800,58670,9.2997182,-75.3821751,2249,1,2018
322353,65780767,73425,60,11.009739100000001,-74.812462,2249,1,2018
322394,65780840,67496,0,11.024332699999999,-74.8014699,2249,1,2018
322408,65780862,81840,0,11.2407184,-73.38083590000001,2249,1,2018
322415,65780874,50600,0,10.9166333,-74.86928309999999,2249,1,2018
322558,65781101,73920,0,10.758815199999999,-74.7583083,2249,1,2018
322570,65781116,52080,20250,9.410166499999999,-75.6625772,2249,1,2018
322826,65781538,52800,0,10.8622859,-74.8082194,2249,1,2018
323018,65781867,66864,0,11.203993400000002,-74.19453259999999,2249,1,2018
323177,65782182,77000,0,11.232972300000002,-74.2205503,2249,1,2018
323206,65782269,67777,4670,11.2333655,-74.2047115,2249,1,2018
323300,65782464,87095,144470,8.7766474,-75.86358440000001,2249,1,2018
323382,65782666,90200,80,10.3926245,-75.4878615,2249,1,2018
323499,6582,75570,92565,1.593774,-75.647552,1032,1,2018
323831,662,49919,48517,5.338449,-73.105671,500,1,2018
324326,6645TR1,55920,51324,4.60367635,-74.14484336,2103,1,2018
324465,6662,67850,79842,4.808993,-75.690138,2073,1,2018
324850,670,89670,65943,4.438656,-75.18350600000001,3332,1,2018
324902,6702791,70810,76010,3.3859932,-76.5389899,2438,1,2018
324971,67142,69182,0,7.8848,-76.6333,564,1,2018
325396,6739,91080,53411,4.801832,-75.831221,2073,1,2018
325507,6755909,82705,64915,3.44979363,-76.52919877,2438,1,2018
325516,6758,51554,58772,4.803833999999999,-75.690649,2073,1,2018
325920,6791859,81143,77002,3.49430456,-76.49513868,2438,1,2018
326209,6800,70620,78540,4.810329,-75.697024,2073,1,2018
326254,6810,83816,86956,4.812639,-75.72156600000001,2073,1,2018
326757,6859TR1,55581,53279,4.6433766,-74.12663018,2103,1,2018
328178,696,69107,69296,4.814055000000001,-75.696383,2073,1,2018
328516,7,80263,76025,2.5682,-72.6339,3076,1,2018
328684,70016,70285,63380,5.3262730000000005,-72.400047,3370,1,2018
328685,70016,70285,63380,5.326008,-72.399367,3370,1,2018
328686,70016,70285,63380,5.339176,-72.40943,3370,1,2018
328687,70016,70285,63380,5.333307,-72.40499,3370,1,2018
328688,70016,70285,63380,5.39917,-72.39891999999999,3370,1,2018
328707,70019,78792,73410,5.325362,-72.398437,3370,1,2018
328708,70019,78792,73410,5.326291,-72.39858100000001,3370,1,2018
328709,70019,78792,73410,5.3255230000000005,-72.395635,3370,1,2018
328710,70019,78792,73410,5.323909,-72.399136,3370,1,2018
328711,70019,78792,73410,5.427739,-72.451634,3370,1,2018
328712,70019,78792,73410,5.324701,-72.39840600000001,3370,1,2018
328753,70023,57515,58520,5.2995019999999995,-72.419651,3370,1,2018
328754,70023,57515,58520,5.302722,-72.41494399999999,3370,1,2018
328755,70023,57515,58520,5.299671,-72.421796,3370,1,2018
328756,70023,57515,58520,5.2995019999999995,-72.419651,3370,1,2018
328757,70023,57515,58520,5.3056790000000005,-72.42520999999999,3370,1,2018
328806,70031,62334,57024,5.326008,-72.399367,3370,1,2018
328807,70031,62334,57024,5.326291,-72.39858100000001,3370,1,2018
328808,70031,62334,57024,5.3245309999999995,-72.399048,3370,1,2018
328809,70031,62334,57024,5.0,-72.0,3370,1,2018
328810,70031,62334,57024,5.323909,-72.399136,3370,1,2018
328811,70031,62334,57024,5.332572,-72.392485,3370,1,2018
329108,70088,72357,80703,5.337784,-72.372387,3370,1,2018
329109,70088,72357,80703,5.342141000000001,-72.367948,3370,1,2018
329110,70088,72357,80703,5.337234,-72.372504,3370,1,2018
329551,70141,52910,48915,5.0,-72.0,3370,1,2018
329552,70141,52910,48915,5.3391,-72.368123,3370,1,2018
329553,70141,52910,48915,5.342141000000001,-72.367948,3370,1,2018
329554,70141,52910,48915,5.3404419999999995,-72.368533,3370,1,2018
329555,70141,52910,48915,5.340861,-72.35041700000001,3370,1,2018
329595,70144,87044,75996,5.338124,-72.368999,3370,1,2018
329596,70144,87044,75996,5.3391,-72.368123,3370,1,2018
329597,70144,87044,75996,5.340262,-72.369359,3370,1,2018
329598,70144,87044,75996,5.3404419999999995,-72.368533,3370,1,2018
330354,70214,85532,77772,5.322609,-72.397621,3370,1,2018
330355,70214,85532,77772,5.3223199999999995,-72.398917,3370,1,2018
330356,70214,85532,77772,5.322472,-72.39825,3370,1,2018
330357,70214,85532,77772,5.3253,-72.4018,3370,1,2018
330424,70220,51706,47110,5.304222,-72.918361,3370,1,2018
330425,70220,51706,47110,5.304222,-72.918361,3370,1,2018
330496,70224,50535,40398,5.343736,-72.392342,3370,1,2018
330497,70224,50535,40398,5.343234,-72.393192,3370,1,2018
330498,70224,50535,40398,5.346851999999999,-72.402293,3370,1,2018
330760,70287TR1,61549,59694,4.65111095,-74.11197793,2103,1,2018
330770,70292,76013,64666,5.315748999999999,-72.39463,3370,1,2018
330771,70292,76013,64666,5.330677,-72.39830400000001,3370,1,2018
330772,70292,76013,64666,5.333851,-72.39845600000001,3370,1,2018
330773,70292,76013,64666,5.336416000000001,-72.40332,3370,1,2018
330774,70292,76013,64666,5.329944,-72.50008299999999,3370,1,2018
330775,70292,76013,64666,5.329578,-72.397824,3370,1,2018
330776,70292,76013,64666,5.334344000000001,-72.403677,3370,1,2018
330793,70300,92934,95400,5.336474,-72.404958,3370,1,2018
330794,70300,92934,95400,5.332129,-72.38767,3370,1,2018
330795,70300,92934,95400,5.329007,-72.383133,3370,1,2018
330796,70300,92934,95400,5.327198,-72.383347,3370,1,2018
330797,70300,92934,95400,5.0,-72.0,3370,1,2018
330798,70300,92934,95400,5.3159,-72.403481,3370,1,2018
330868,70307,60536,62979,5.329353,-72.397067,3370,1,2018
330869,70307,60536,62979,5.327621,-72.400262,3370,1,2018
330870,70307,60536,62979,5.3255230000000005,-72.395635,3370,1,2018
330871,70307,60536,62979,5.319278,-72.40952800000001,3370,1,2018
330872,70307,60536,62979,5.327953,-72.39800600000001,3370,1,2018
330873,70307,60536,62979,5.334344000000001,-72.403677,3370,1,2018
330874,70307,60536,62979,5.331423,-72.397046,3370,1,2018
331004,70318,56188,57928,5.333408,-72.384539,3370,1,2018
331005,70318,56188,57928,5.35099,-72.398668,3370,1,2018
331006,70318,56188,57928,5.350621,-72.39973,3370,1,2018
331007,70318,56188,57928,5.351535,-72.39777099999999,3370,1,2018
331045,70321,61833,56361,5.344798,-72.401386,3370,1,2018
331046,70321,61833,56361,5.345083,-72.399137,3370,1,2018
331047,70321,61833,56361,5.34572,-72.400299,3370,1,2018
331073,70327,82580,79870,5.345895,-72.397591,3370,1,2018
331074,70327,82580,79870,5.345083,-72.399137,3370,1,2018
331075,70327,82580,79870,5.344165,-72.39750500000001,3370,1,2018
331076,70327,82580,79870,5.3466830000000005,-72.396268,3370,1,2018
331077,70327,82580,79870,5.325,-72.408889,3370,1,2018
331078,70328,57532,51352,5.348395,-72.393455,3370,1,2018
331079,70328,57532,51352,5.348199,-72.392714,3370,1,2018
331080,70328,57532,51352,5.349443,-72.39339,3370,1,2018
331081,70328,57532,51352,5.0,-72.0,3370,1,2018
331083,70329,73164,71752,5.344165,-72.39750500000001,3370,1,2018
331084,70329,73164,71752,5.3466830000000005,-72.396268,3370,1,2018
331085,70329,73164,71752,5.344616,-72.396254,3370,1,2018
331086,70329,73164,71752,5.344345,-72.396728,3370,1,2018
331100,70333,71524,65100,5.344165,-72.39750500000001,3370,1,2018
331101,70333,71524,65100,5.344616,-72.396254,3370,1,2018
331102,70333,71524,65100,5.343771,-72.39573399999999,3370,1,2018
331103,70333,71524,65100,5.342237,-72.394834,3370,1,2018
331197,7036TR1,80601,92190,4.69497431,-74.15260694,2103,1,2018
331202,70371,53618,43094,5.347605000000001,-72.400378,3370,1,2018
331203,70371,53618,43094,5.335714,-72.406667,3370,1,2018
331223,7037TR1,84415,91366,4.69410685,-74.15381359,2103,1,2018
331256,70394,77616,70176,5.304291,-72.41183000000001,3370,1,2018
331257,70394,77616,70176,5.30512,-72.408472,3370,1,2018
331258,70394,77616,70176,5.305287,-72.417203,3370,1,2018
331259,70394,77616,70176,5.304222,-72.918361,3370,1,2018
331260,70394,77616,70176,5.304163,-72.41441800000001,3370,1,2018
331261,70394,77616,70176,5.3051330000000005,-72.41449200000001,3370,1,2018
331262,70394,77616,70176,5.304732,-72.416128,3370,1,2018
331263,70394,77616,70176,5.305619999999999,-72.417794,3370,1,2018
331469,70416,50820,48395,5.3357779999999995,-72.38235999999999,3370,1,2018
331470,70416,50820,48395,5.336806,-72.383778,3370,1,2018
331471,70416,50820,48395,5.336437999999999,-72.384813,3370,1,2018
331472,70416,50820,48395,5.336196,-72.385257,3370,1,2018
331473,70416,50820,48395,5.32461,-72.40281999999999,3370,1,2018
331630,70431,64196,45384,5.32492,-72.401253,3370,1,2018
331631,70431,64196,45384,5.342773,-72.398067,3370,1,2018
331632,70431,64196,45384,5.323861,-72.400909,3370,1,2018
331633,70431,64196,45384,5.322104,-72.402493,3370,1,2018
331668,70444,67004,57760,5.300673000000001,-72.40535200000001,3370,1,2018
331669,70444,67004,57760,5.329848999999999,-72.396671,3370,1,2018
331670,70444,67004,57760,5.333888,-72.399699,3370,1,2018
331671,70444,67004,57760,5.335496,-72.381404,3370,1,2018
331875,70512TR1,61696,59459,4.68891929,-74.06883764,2103,1,2018
331888,70520TR1,58253,59069,4.7397206,-74.03381159,2103,1,2018
331941,70553,92996,76963,5.3480360000000005,-72.39075,3370,1,2018
332017,70585,63394,51866,5.34985,-72.386844,3370,1,2018
332018,70585,63394,51866,5.349453,-72.386511,3370,1,2018
332020,70586,74606,59520,5.349880000000001,-72.38860799999999,3370,1,2018
332021,70586,74606,59520,5.349453,-72.386511,3370,1,2018
332066,70607,84184,82051,5.328764,-72.38075699999999,3370,1,2018
332417,70855TR1,67726,63699,4.58366236,-74.04437235,2103,1,2018
332431,70861TR4,61648,60738,4.71601447,-74.02900791,2103,1,2018
332495,70906,81938,97357,5.331611,-72.388417,3370,1,2018
332512,70915,73620,56355,5.341396,-72.405822,3370,1,2018
332513,70915,73620,56355,5.340549,-72.40580899999999,3370,1,2018
332514,70915,73620,56355,5.33893,-72.406542,3370,1,2018
332515,70915,73620,56355,5.339829,-72.406697,3370,1,2018
332516,70915,73620,56355,5.341343,-72.406743,3370,1,2018
332518,70916,78740,69868,5.341343,-72.406743,3370,1,2018
332519,70916,78740,69868,5.341396,-72.405822,3370,1,2018
332520,70916,78740,69868,5.339829,-72.406697,3370,1,2018
332521,70916,78740,69868,5.33893,-72.406542,3370,1,2018
332523,70917,53328,43264,5.341396,-72.405822,3370,1,2018
332524,70917,53328,43264,5.33893,-72.406542,3370,1,2018
332525,70917,53328,43264,5.341343,-72.406743,3370,1,2018
332526,70917,53328,43264,5.339829,-72.406697,3370,1,2018
332564,70935TR1,56160,65860,5.20597474,-73.85477775,2103,1,2018
332657,710,60064,63829,4.8124519999999995,-75.694827,2073,1,2018
332950,71199TR1,84608,83181,4.70076519,-74.11488225,2103,1,2018
333000,7124,76560,92840,4.817979599999999,-75.6962285,2073,1,2018
333061,71296TR1,53143,55187,4.66452046,-74.13311778,2103,1,2018
333115,71356TR1,67800,99640,4.690486900000001,-74.11800029,2103,1,2018
